# GraphRAG Chunk File - Generated from MSRCorpus PDFs
# Generated: 2025-12-03T08:25:05.237760
# Format: chunkId\tdocId\tchunkIx\tstartPos\tendPos\tsectionPath\ttext\tsourceUri\tcontentHash\tlanguage
chunk:868715567e0c0a0c	doc:e0e3dc95adb32c66	18	13782	14683	1083142.1083145/chunk_18	ween modules of the source code structure of the OpenBSD system references and time-scale intervals. Table 3: Linear regression for referenced keywords as y = d + kx for the whole observation period, for the years 1995–2001 (y = d1,2 + k1,2x) and the years 2001–2004 (y = d3,3 + k3,3x) Variant FreeBSD NetBSD OpenBSD d 22.7 -22.7 407 k 0.897 1.28 -2.57 d1,2 -2.67 -15.7 543 k1,2 1.46 1.14 -4.90 d3,3 387 -21.3 668 k3,3 -2.35 1.31 -4.48 To test the development of the references over the given obser- vation period we computed the values for the whole period and two sub-intervals: the ﬁrst interval accounts for about 2/3 (variables k1,2 and d1,2) of the observation period which corresponds to the years 1995–2001; the second interval accounts for about the last 1/3 (variables k3,3 and d3,3) of the observation period which represents the last 36 months of the development history (years 2001–2004).	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:88368ed46a342f9e	en
chunk:aa16e065f41b64f6	doc:e0e3dc95adb32c66	19	14583	15554	1083142.1083145/chunk_19	observation period which represents the last 36 months of the development history (years 2001–2004). Table 3 shows the results for the three variants indicating a strong increasing trend for FreeBSD and NetBSD (k > 0 for both variants over the whole observation period). For FreeBSD this trend re- verses for the last 36 months (k3,3 < 0). The low number of total change logs found for NetBSD and the positive trend in the change dependency of NetBSD suggest that large amounts of source code are still derived from the other OS variants. This perception is also supported by Table 2 since NetBSD has the highest ratio between the two counted categories “revisions > 1.1” and “all revisions”. In contrast, OpenBSD exhibits a decreasing trend in both sub-intervals and the whole observation period starting from a high level (straight line in Figure 2). In the next sections we provide a more detailed look onto the change relationships with respect to different products.	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:092a39d9e7726336	en
chunk:0e62dbed1ca2bacb	doc:e0e3dc95adb32c66	20	15454	16295	1083142.1083145/chunk_20	ns we provide a more detailed look onto the change relationships with respect to different products. 3.4 Change impact analysis To show the impact of changes onto the module structure with respect to foreign source code we selected OpenBSD for a closer inspection since we counted here the most keywords referencing other OS (see Table 2). The relevant artifacts were identiﬁed through lexical search as previously described. Based on the search results and the change log data the impact of change dependencies on the module structure is evaluated. The result of this step is depicted It shows the module structure together in the Figures 3 and 4. with change dependencies derived from the change log data. While ﬁlled circles indicate the nodes of the directory tree, shaded boxes as glyph for FreeBSD, indicate different product variants.	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:f0338a3d974be68e	en
chunk:c28e07f180876ff2	doc:e0e3dc95adb32c66	21	16195	17015	1083142.1083145/chunk_21	nodes of the directory tree, shaded boxes as glyph for FreeBSD, indicate different product variants. We use Figure 3: Change coupling between modules of the source code structure of the OpenBSD system with emphasize on the module structure Table 2: Information ﬂow between variants of the BSD systems based on lexical search Variant FreeBSD NetBSD Keyword netbsd openbsd linux freebsd openbsd linux OpenBSD freebsd netbsd linux all revisions 5131 2729 1791 2852 2679 1547 2406 16802 775 revision > 1.1 3577 1353 1387 2186 2224 1125 1933 7423 463 change logs. Column one lists the name of the product variant used to retrieve the change logs and column two the respective keyword. Column three entitled “all revisions” lists the number of distinct artifacts found in the RHDB having change logs with the speciﬁed keyword.	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:bb79089b3ae41734	en
chunk:170961327d1d8e38	doc:e0e3dc95adb32c66	22	16915	17905	1083142.1083145/chunk_22	sts the number of distinct artifacts found in the RHDB having change logs with the speciﬁed keyword. Column four titled “revision > 1.1” lists the number of distinct artifacts found in the RHDB having change logs with the speciﬁed keyword and not having a revision number of “1.1” (which denotes the initial revision). The signiﬁcant difference be- tween the values in column three and four can be interpreted in such a way, that a larger number of ﬁles were imported from other systems and further maintenance is decoupled from the originating version. 3.3 Reference distribution During the lexical search for the given keywords we recorded in total 12,540 change logs for FreeBSD, 9,468 for NetBSD, and 20,906 for OpenBSD. Based on these results, Figure 2 depicts the distribution of references with respect to the observation period. Visually the histogram for OpenBSD suggest a strong decreasing trend in the information ﬂow from other platforms into the OpenBSD source code repository.	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:edfe5e58cf552deb	en
chunk:539ab1da808163bf	doc:e0e3dc95adb32c66	23	17805	18805	1083142.1083145/chunk_23	ecreasing trend in the information ﬂow from other platforms into the OpenBSD source code repository. To underpin the visual perception of the trends we use linear regression analysis to ﬁnd the dependency between the number of 3 (cid:0)(cid:1)(cid:0)(cid:0)(cid:1)(cid:0)(cid:0)(cid:1)(cid:0)(cid:2)(cid:1)(cid:2)(cid:2)(cid:1)(cid:2)(cid:2)(cid:1)(cid:2)(cid:3)(cid:1)(cid:3)(cid:3)(cid:1)(cid:3)(cid:3)(cid:1)(cid:3)(cid:3)(cid:1)(cid:3)(cid:4)(cid:1)(cid:4)(cid:4)(cid:1)(cid:4)(cid:4)(cid:1)(cid:4)(cid:4)(cid:1)(cid:4)(cid:5)(cid:1)(cid:5)(cid:5)(cid:1)(cid:5)(cid:5)(cid:1)(cid:5)(cid:5)(cid:1)(cid:5)(cid:6)(cid:1)(cid:6)(cid:6)(cid:1)(cid:6)(cid:6)(cid:1)(cid:6)(cid:6)(cid:1)(cid:6)(cid:7)(cid:1)(cid:7)(cid:7)(cid:1)(cid:7)(cid:7)(cid:1)(cid:7)(cid:8)(cid:1)(cid:8)(cid:8)(cid:1)(cid:8)(cid:8)(cid:1)(cid:8)(cid:9)(cid:1)(cid:9)(cid:9)(cid:1)(cid:9)(cid:9)(cid:1)(cid:9)(cid:10)(cid:1)(cid:10)(cid:10)(cid:1)(cid:10)(cid:10)(cid:1)(cid:10)(cid:11)(cid:1)(cid:11)(cid:11)(cid:1)(cid:11)(cid:	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:dd0154c99159180a	en
chunk:e402d0e552a461bb	doc:e0e3dc95adb32c66	24	18705	19705	1083142.1083145/chunk_24	10)(cid:10)(cid:1)(cid:10)(cid:10)(cid:1)(cid:10)(cid:11)(cid:1)(cid:11)(cid:11)(cid:1)(cid:11)(cid:11)(cid:1)(cid:11)(cid:12)(cid:1)(cid:12)(cid:12)(cid:1)(cid:12)(cid:12)(cid:1)(cid:12)(cid:13)(cid:1)(cid:13)(cid:13)(cid:1)(cid:13)(cid:13)(cid:1)(cid:13)(cid:14)(cid:1)(cid:14)(cid:14)(cid:1)(cid:14)(cid:14)(cid:1)(cid:14)(cid:15)(cid:1)(cid:15)(cid:15)(cid:1)(cid:15)(cid:15)(cid:1)(cid:15)(cid:15)(cid:1)(cid:15)(cid:16)(cid:1)(cid:16)(cid:16)(cid:1)(cid:16)(cid:16)(cid:1)(cid:16)(cid:17)(cid:1)(cid:17)(cid:1)(cid:17)(cid:17)(cid:1)(cid:17)(cid:1)(cid:17)(cid:17)(cid:1)(cid:17)(cid:1)(cid:17)(cid:18)(cid:1)(cid:18)(cid:18)(cid:1)(cid:18)(cid:18)(cid:1)(cid:18)(cid:19)(cid:1)(cid:19)(cid:1)(cid:19)(cid:19)(cid:1)(cid:19)(cid:1)(cid:19)(cid:19)(cid:1)(cid:19)(cid:1)(cid:19)(cid:19)(cid:1)(cid:19)(cid:1)(cid:19)(cid:20)(cid:1)(cid:20)(cid:20)(cid:1)(cid:20)(cid:20)(cid:1)(cid:20)(cid:21)(cid:1)(cid:21)(cid:1)(cid:21)(cid:21)(cid:1)(cid:21)(cid:1)(cid:21)(cid:21)(cid:1)(cid:21)(cid:1)(cid	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:4f57548428e065bf	en
chunk:229d864990a08ce1	doc:e0e3dc95adb32c66	25	19605	20605	1083142.1083145/chunk_25	id:1)(cid:21)(cid:1)(cid:21)(cid:21)(cid:1)(cid:21)(cid:1)(cid:21)(cid:21)(cid:1)(cid:21)(cid:1)(cid:21)(cid:21)(cid:1)(cid:21)(cid:1)(cid:21)(cid:22)(cid:1)(cid:22)(cid:22)(cid:1)(cid:22)(cid:22)(cid:1)(cid:22)(cid:22)(cid:1)(cid:22)(cid:23)(cid:1)(cid:23)(cid:1)(cid:23)(cid:23)(cid:1)(cid:23)(cid:1)(cid:23)(cid:23)(cid:1)(cid:23)(cid:1)(cid:23)(cid:24)(cid:1)(cid:24)(cid:24)(cid:1)(cid:24)(cid:24)(cid:1)(cid:24)(cid:25)(cid:1)(cid:25)(cid:1)(cid:25)(cid:25)(cid:1)(cid:25)(cid:1)(cid:25)(cid:25)(cid:1)(cid:25)(cid:1)(cid:25)(cid:26)(cid:1)(cid:26)(cid:26)(cid:1)(cid:26)(cid:26)(cid:1)(cid:26)(cid:27)(cid:1)(cid:27)(cid:27)(cid:1)(cid:27)(cid:27)(cid:1)(cid:27)(cid:27)(cid:1)(cid:27)(cid:28)(cid:1)(cid:28)(cid:28)(cid:1)(cid:28)(cid:28)(cid:1)(cid:28)(cid:28)(cid:1)(cid:28)(cid:29)(cid:1)(cid:29)(cid:29)(cid:1)(cid:29)(cid:29)(cid:1)(cid:29)(cid:29)(cid:1)(cid:29)(cid:30)(cid:1)(cid:30)(cid:30)(cid:1)(cid:30)(cid:30)(cid:1)(cid:30)(cid:30)(cid:1)(cid:30)(cid:31)(cid:1)(cid:31)(cid:31)(	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:22367ce0a547f2b6	en
chunk:c4da531aa7220dcc	doc:e0e3dc95adb32c66	26	20505	21505	1083142.1083145/chunk_26	cid:30)(cid:1)(cid:30)(cid:30)(cid:1)(cid:30)(cid:30)(cid:1)(cid:30)(cid:31)(cid:1)(cid:31)(cid:31)(cid:1)(cid:31)(cid:31)(cid:1)(cid:31) (cid:1) (cid:1) (cid:1) !(cid:1)!!(cid:1)!!(cid:1)!"(cid:1)""(cid:1)""(cid:1)"#(cid:1)##(cid:1)##(cid:1)#$(cid:1)$$(cid:1)$$(cid:1)$%(cid:1)%%(cid:1)%%(cid:1)%%(cid:1)%&(cid:1)&&(cid:1)&&(cid:1)&’(cid:1)’’(cid:1)’’(cid:1)’’(cid:1)’((cid:1)(((cid:1)(((cid:1)(((cid:1)()(cid:1)))(cid:1)))(cid:1))*(cid:1)**(cid:1)**(cid:1)*+(cid:1)++(cid:1)++(cid:1)+,(cid:1),,(cid:1),,(cid:1),-(cid:1)-(cid:1)--(cid:1)-(cid:1)--(cid:1)-(cid:1)-.(cid:1).(cid:1)..(cid:1).(cid:1)..(cid:1).(cid:1)./(cid:1)/(cid:1)//(cid:1)/(cid:1)//(cid:1)/(cid:1)/0(cid:1)0(cid:1)00(cid:1)0(cid:1)00(cid:1)0(cid:1)01(cid:1)1(cid:1)11(cid:1)1(cid:1)11(cid:1)1(cid:1)11(cid:1)1(cid:1)12(cid:1)2(cid:1)22(cid:1)2(cid:1)22(cid:1)2(cid:1)23(cid:1)3(cid:1)33(cid:1)3(cid:1)33(cid:1)3(cid:1)34(cid:1)4(cid:1)44(cid:1)4(cid:1)44(cid:1)4(cid:1)45(cid:1)5(cid:1)55(cid:1)5(cid:1)55(cid:1)5(cid:1)56(cid:1)6(c	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:018c84dedeabf58a	en
chunk:c83582c44dbe625f	doc:e0e3dc95adb32c66	27	21405	22405	1083142.1083145/chunk_27	:1)44(cid:1)4(cid:1)44(cid:1)4(cid:1)45(cid:1)5(cid:1)55(cid:1)5(cid:1)55(cid:1)5(cid:1)56(cid:1)6(cid:1)66(cid:1)6(cid:1)66(cid:1)6(cid:1)67(cid:1)7(cid:1)77(cid:1)7(cid:1)77(cid:1)7(cid:1)78(cid:1)8(cid:1)88(cid:1)8(cid:1)88(cid:1)8(cid:1)89(cid:1)9(cid:1)99(cid:1)9(cid:1)99(cid:1)9(cid:1)9:(cid:1):(cid:1)::(cid:1):(cid:1)::(cid:1):(cid:1):;(cid:1);(cid:1);;(cid:1);(cid:1);;(cid:1);(cid:1);<(cid:1)<(cid:1)<<(cid:1)<(cid:1)<<(cid:1)<(cid:1)<=(cid:1)=(cid:1)==(cid:1)=(cid:1)==(cid:1)=(cid:1)=>(cid:1)>(cid:1)>>(cid:1)>(cid:1)>>(cid:1)>(cid:1)>?(cid:1)??(cid:1)??(cid:1)?@(cid:1)@@(cid:1)@@(cid:1)@A(cid:1)AA(cid:1)AA(cid:1)AB(cid:1)BB(cid:1)BB(cid:1)BC(cid:1)CC(cid:1)CC(cid:1)CD(cid:1)DD(cid:1)DD(cid:1)DE(cid:1)EE(cid:1)EE(cid:1)EF(cid:1)FF(cid:1)FF(cid:1)FG(cid:1)GG(cid:1)GG(cid:1)GH(cid:1)HH(cid:1)HH(cid:1)HI(cid:1)II(cid:1)II(cid:1)IJ(cid:1)JJ(cid:1)JJ(cid:1)JK(cid:1)KK(cid:1)KK(cid:1)KK(cid:1)KL(cid:1)LL(cid:1)LL(cid:1)LM(cid:1)M(cid:1)MM(cid:1)M(cid:1)MM(cid:1)M(cid:1)MN(cid:1)N(cid:	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:8d396dc79a5eb7ed	en
chunk:8392139c23614f43	doc:e0e3dc95adb32c66	28	22305	23305	1083142.1083145/chunk_28	(cid:1)KL(cid:1)LL(cid:1)LL(cid:1)LM(cid:1)M(cid:1)MM(cid:1)M(cid:1)MM(cid:1)M(cid:1)MN(cid:1)N(cid:1)NN(cid:1)N(cid:1)NN(cid:1)N(cid:1)NO(cid:1)O(cid:1)OO(cid:1)O(cid:1)OO(cid:1)O(cid:1)OO(cid:1)O(cid:1)OP(cid:1)P(cid:1)PP(cid:1)P(cid:1)PP(cid:1)P(cid:1)PP(cid:1)P(cid:1)PQ(cid:1)Q(cid:1)QQ(cid:1)Q(cid:1)QQ(cid:1)Q(cid:1)QQ(cid:1)Q(cid:1)QR(cid:1)R(cid:1)RR(cid:1)R(cid:1)RR(cid:1)R(cid:1)RS(cid:1)SS(cid:1)SS(cid:1)ST(cid:1)TT(cid:1)TT(cid:1)TU(cid:1)UU(cid:1)UU(cid:1)UV(cid:1)VV(cid:1)VV(cid:1)VW(cid:1)WW(cid:1)WW(cid:1)WX(cid:1)XX(cid:1)XX(cid:1)XY(cid:1)YY(cid:1)YY(cid:1)YZ(cid:1)ZZ(cid:1)ZZ(cid:1)Z[(cid:1)[[(cid:1)[[(cid:1)[\(cid:1)\\(cid:1)\\(cid:1)\](cid:1)]](cid:1)]](cid:1)]^(cid:1)^^(cid:1)^^(cid:1)^_(cid:1)__(cid:1)__(cid:1)__(cid:1)_‘(cid:1)‘‘(cid:1)‘‘(cid:1)‘‘(cid:1)‘a(cid:1)aa(cid:1)aa(cid:1)aa(cid:1)ab(cid:1)bb(cid:1)bb(cid:1)bb(cid:1)bc(cid:1)cc(cid:1)cc(cid:1)cc(cid:1)cd(cid:1)dd(cid:1)dd(cid:1)de(cid:1)ee(cid:1)ee(cid:1)ef(cid:1)ff(cid:1)ff(cid:1)fg(cid:1)gg(cid:1)gg(cid	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:785c7dd91828a474	en
chunk:a09969d652484e11	doc:e0e3dc95adb32c66	29	23205	24205	1083142.1083145/chunk_29	d:1)dd(cid:1)dd(cid:1)de(cid:1)ee(cid:1)ee(cid:1)ef(cid:1)ff(cid:1)ff(cid:1)fg(cid:1)gg(cid:1)gg(cid:1)gh(cid:1)hh(cid:1)hh(cid:1)hi(cid:1)ii(cid:1)ii(cid:1)ii(cid:1)ij(cid:1)jj(cid:1)jj(cid:1)jj(cid:1)jk(cid:1)kk(cid:1)kk(cid:1)kk(cid:1)kl(cid:1)ll(cid:1)ll(cid:1)ll(cid:1)lm(cid:1)mm(cid:1)mm(cid:1)mn(cid:1)nn(cid:1)nn(cid:1)no(cid:1)o(cid:1)oo(cid:1)o(cid:1)oo(cid:1)o(cid:1)oo(cid:1)o(cid:1)op(cid:1)pp(cid:1)pp(cid:1)pp(cid:1)pq(cid:1)q(cid:1)qq(cid:1)q(cid:1)qq(cid:1)q(cid:1)qq(cid:1)q(cid:1)qr(cid:1)rr(cid:1)rr(cid:1)rr(cid:1)rs(cid:1)s(cid:1)ss(cid:1)s(cid:1)ss(cid:1)s(cid:1)st(cid:1)tt(cid:1)tt(cid:1)tu(cid:1)uu(cid:1)uu(cid:1)uv(cid:1)vv(cid:1)vv(cid:1)vw(cid:1)ww(cid:1)ww(cid:1)wx(cid:1)xx(cid:1)xx(cid:1)xy(cid:1)yy(cid:1)yy(cid:1)yy(cid:1)yz(cid:1)zz(cid:1)zz(cid:1)z{(cid:1){{(cid:1){{(cid:1){|(cid:1)||(cid:1)||(cid:1)|}(cid:1)}}(cid:1)}}(cid:1)}~(cid:1)~~(cid:1)~~(cid:1)~(cid:127)(cid:1)(cid:127)(cid:127)(cid:1)(cid:127)(cid:127)(cid:1)(cid:127)(cid:128)(cid:1)(cid:128)(cid:1	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:b89d2b57dc2c9bfa	en
chunk:b02f0f3dee561dc6	doc:e0e3dc95adb32c66	30	24105	25105	1083142.1083145/chunk_30	27)(cid:1)(cid:127)(cid:127)(cid:1)(cid:127)(cid:127)(cid:1)(cid:127)(cid:128)(cid:1)(cid:128)(cid:128)(cid:1)(cid:128)(cid:128)(cid:1)(cid:128)(cid:129)(cid:1)(cid:129)(cid:129)(cid:1)(cid:129)(cid:129)(cid:1)(cid:129)(cid:130)(cid:1)(cid:130)(cid:130)(cid:1)(cid:130)(cid:130)(cid:1)(cid:130)(cid:131)(cid:1)(cid:131)(cid:1)(cid:131)(cid:131)(cid:1)(cid:131)(cid:1)(cid:131)(cid:131)(cid:1)(cid:131)(cid:1)(cid:131)(cid:132)(cid:1)(cid:132)(cid:132)(cid:1)(cid:132)(cid:132)(cid:1)(cid:132)(cid:133)(cid:1)(cid:133)(cid:1)(cid:133)(cid:133)(cid:1)(cid:133)(cid:1)(cid:133)(cid:133)(cid:1)(cid:133)(cid:1)(cid:133)(cid:133)(cid:1)(cid:133)(cid:1)(cid:133)(cid:134)(cid:1)(cid:134)(cid:1)(cid:134)(cid:134)(cid:1)(cid:134)(cid:1)(cid:134)(cid:134)(cid:1)(cid:134)(cid:1)(cid:134)(cid:134)(cid:1)(cid:134)(cid:1)(cid:134)(cid:135)(cid:1)(cid:135)(cid:1)(cid:135)(cid:135)(cid:1)(cid:135)(cid:1)(cid:135)(cid:135)(cid:1)(cid:135)(cid:1)(cid:135)(cid:136)(cid:1)(cid:136)(cid:1)(cid:136)(cid:136)(cid:1)	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:a0c5e65c24eab3a6	en
chunk:00dcb5d2425f4e02	doc:e0e3dc95adb32c66	31	25005	26005	1083142.1083145/chunk_31	5)(cid:135)(cid:1)(cid:135)(cid:1)(cid:135)(cid:136)(cid:1)(cid:136)(cid:1)(cid:136)(cid:136)(cid:1)(cid:136)(cid:1)(cid:136)(cid:136)(cid:1)(cid:136)(cid:1)(cid:136)(cid:137)(cid:1)(cid:137)(cid:1)(cid:137)(cid:137)(cid:1)(cid:137)(cid:1)(cid:137)(cid:137)(cid:1)(cid:137)(cid:1)(cid:137)(cid:138)(cid:1)(cid:138)(cid:1)(cid:138)(cid:138)(cid:1)(cid:138)(cid:1)(cid:138)(cid:138)(cid:1)(cid:138)(cid:1)(cid:138)(cid:139)(cid:1)(cid:139)(cid:139)(cid:1)(cid:139)(cid:139)(cid:1)(cid:139)(cid:140)(cid:1)(cid:140)(cid:140)(cid:1)(cid:140)(cid:140)(cid:1)(cid:140)(cid:141)(cid:1)(cid:141)(cid:141)(cid:1)(cid:141)(cid:141)(cid:1)(cid:141)(cid:141)(cid:1)(cid:141)(cid:142)(cid:1)(cid:142)(cid:142)(cid:1)(cid:142)(cid:142)(cid:1)(cid:142)(cid:142)(cid:1)(cid:142)(cid:143)(cid:1)(cid:143)(cid:143)(cid:1)(cid:143)(cid:143)(cid:1)(cid:143)(cid:143)(cid:1)(cid:143)(cid:144)(cid:1)(cid:144)(cid:144)(cid:1)(cid:144)(cid:144)(cid:1)(cid:144)(cid:145)(cid:1)(cid:145)(cid:145)(cid:1)(cid:145)(cid:145)(cid	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:47c533fd64d12be0	en
chunk:0e787cf07117e7b8	doc:e0e3dc95adb32c66	32	25905	26905	1083142.1083145/chunk_32	:1)(cid:144)(cid:144)(cid:1)(cid:144)(cid:145)(cid:1)(cid:145)(cid:145)(cid:1)(cid:145)(cid:145)(cid:1)(cid:145)(cid:146)(cid:1)(cid:146)(cid:146)(cid:1)(cid:146)(cid:146)(cid:1)(cid:146)(cid:147)(cid:1)(cid:147)(cid:147)(cid:1)(cid:147)(cid:147)(cid:1)(cid:147)(cid:148)(cid:1)(cid:148)(cid:148)(cid:1)(cid:148)(cid:148)(cid:1)(cid:148)(cid:149)(cid:1)(cid:149)(cid:149)(cid:1)(cid:149)(cid:149)(cid:1)(cid:149)(cid:150)(cid:1)(cid:150)(cid:150)(cid:1)(cid:150)(cid:150)(cid:1)(cid:150)(cid:151)(cid:1)(cid:151)(cid:151)(cid:1)(cid:151)(cid:151)(cid:1)(cid:151)(cid:152)(cid:1)(cid:152)(cid:152)(cid:1)(cid:152)(cid:152)(cid:1)(cid:152)(cid:153)(cid:1)(cid:153)(cid:153)(cid:1)(cid:153)(cid:153)(cid:1)(cid:153)(cid:153)(cid:1)(cid:153)(cid:154)(cid:1)(cid:154)(cid:154)(cid:1)(cid:154)(cid:154)(cid:1)(cid:154)(cid:155)(cid:1)(cid:155)(cid:1)(cid:155)(cid:155)(cid:1)(cid:155)(cid:1)(cid:155)(cid:155)(cid:1)(cid:155)(cid:1)(cid:155)(cid:156)(cid:1)(cid:156)(cid:1)(cid:156)(cid:156)(cid:1)(cid:156	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:8714e3f0dc4cc1d3	en
chunk:b40ece2400d76d4b	doc:e0e3dc95adb32c66	33	26805	27805	1083142.1083145/chunk_33	55)(cid:1)(cid:155)(cid:1)(cid:155)(cid:156)(cid:1)(cid:156)(cid:1)(cid:156)(cid:156)(cid:1)(cid:156)(cid:1)(cid:156)(cid:156)(cid:1)(cid:156)(cid:1)(cid:156)(cid:157)(cid:1)(cid:157)(cid:1)(cid:157)(cid:157)(cid:1)(cid:157)(cid:1)(cid:157)(cid:157)(cid:1)(cid:157)(cid:1)(cid:157)(cid:157)(cid:1)(cid:157)(cid:1)(cid:157)(cid:158)(cid:1)(cid:158)(cid:1)(cid:158)(cid:158)(cid:1)(cid:158)(cid:1)(cid:158)(cid:158)(cid:1)(cid:158)(cid:1)(cid:158)(cid:158)(cid:1)(cid:158)(cid:1)(cid:158)(cid:159)(cid:1)(cid:159)(cid:1)(cid:159)(cid:159)(cid:1)(cid:159)(cid:1)(cid:159)(cid:159)(cid:1)(cid:159)(cid:1)(cid:159)(cid:159)(cid:1)(cid:159)(cid:1)(cid:159)(cid:160)(cid:1)(cid:160)(cid:1)(cid:160)(cid:160)(cid:1)(cid:160)(cid:1)(cid:160)(cid:160)(cid:1)(cid:160)(cid:1)(cid:160)¡(cid:1)¡(cid:1)¡¡(cid:1)¡(cid:1)¡¡(cid:1)¡(cid:1)¡¢(cid:1)¢¢(cid:1)¢¢(cid:1)¢£(cid:1)£(cid:1)££(cid:1)£(cid:1)££(cid:1)£(cid:1)£⁄(cid:1)⁄⁄(cid:1)⁄⁄(cid:1)⁄¥(cid:1)¥(cid:1)¥¥(cid:1)¥(cid:1)¥¥(cid:1)¥(cid:1)¥¥(cid:1)¥(cid:1)¥ƒ(c	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:99ed26b9b97e3c75	en
chunk:a6ea43956651ed20	doc:e0e3dc95adb32c66	34	27705	28705	1083142.1083145/chunk_34	)£⁄(cid:1)⁄⁄(cid:1)⁄⁄(cid:1)⁄¥(cid:1)¥(cid:1)¥¥(cid:1)¥(cid:1)¥¥(cid:1)¥(cid:1)¥¥(cid:1)¥(cid:1)¥ƒ(cid:1)ƒƒ(cid:1)ƒƒ(cid:1)ƒ§(cid:1)§§(cid:1)§§(cid:1)§¤(cid:1)¤¤(cid:1)¤¤(cid:1)¤'(cid:1)''(cid:1)''(cid:1)'“(cid:1)““(cid:1)““(cid:1)“«(cid:1)««(cid:1)««(cid:1)«‹(cid:1)‹‹(cid:1)‹‹(cid:1)‹›(cid:1)››(cid:1)››(cid:1)››(cid:1)›ﬁ(cid:1)ﬁﬁ(cid:1)ﬁﬁ(cid:1)ﬁﬂ(cid:1)ﬂﬂ(cid:1)ﬂﬂ(cid:1)ﬂ(cid:176)(cid:1)(cid:176)(cid:176)(cid:1)(cid:176)(cid:176)(cid:1)(cid:176)–(cid:1)––(cid:1)––(cid:1)––(cid:1)–†(cid:1)††(cid:1)††(cid:1)††(cid:1)†‡(cid:1)‡‡(cid:1)‡‡(cid:1)‡‡(cid:1)‡·(cid:1)··(cid:1)··(cid:1)·(cid:181)(cid:1)(cid:181)(cid:181)(cid:1)(cid:181)(cid:181)(cid:1)(cid:181)(cid:181)(cid:1)(cid:181)¶(cid:1)¶¶(cid:1)¶¶(cid:1)¶¶(cid:1)¶•(cid:1)••(cid:1)••(cid:1)•‚(cid:1)‚‚(cid:1)‚‚(cid:1)‚„(cid:1)„„(cid:1)„„(cid:1)„”(cid:1)””(cid:1)””(cid:1)”»(cid:1)»»(cid:1)»»(cid:1)»»(cid:1)»…(cid:1)……(cid:1)……(cid:1)……(cid:1)…‰(cid:1)‰‰(cid:1)‰‰(cid:1)‰(cid:190)(cid:1)(cid:190)(cid:190)(cid:1)(cid:190)(cid:190)(cid:1)(cid:	file:///mnt/c/Users/Zuhayr/Downloads/MSRCorpus/1083142.1083145.pdf	hash:9f5a1f1e805245a9	en
